,SEQN,Spending_on_nonfood,Spending_on_eating_out,Spending_on_carryout_deliverred,Spending_on_food,age
1852,95664.0,9.338417555249183e-82,0.17301038062283736,0.08650519031141868,0.740484429065744,47.0
1853,95665.0,0.0855397148676171,0.2606924643584521,1.0993086246301481e-81,0.6537678207739308,23.0
1854,95666.0,0.07062146892655367,0.0847457627118644,1.5247472731452056e-81,0.844632768361582,33.0
1855,95667.0,3.5745730774397536e-82,0.16556291390728478,0.039735099337748346,0.794701986754967,2.0
1856,95668.0,0.06086956521739131,0.07246376811594203,1.564523288966385e-81,0.8666666666666667,68.0
1857,95669.0,0.15254237288135594,0.1784121320249777,0.04460303300624442,0.6244424620874219,56.0
1858,95670.0,4.067524752776208e-82,0.19366993217784476,4.067524752776208e-82,0.8063300678221552,4.0
1859,95671.0,0.07692307692307693,0.15384615384615385,8.304008226052351e-82,0.7692307692307693,66.0
1860,95672.0,1.1994678548742284e-81,0.2777777777777778,0.12222222222222222,0.6,75.0
1861,95673.0,0.0975609756097561,0.14634146341463414,2.632978218016599e-81,0.7560975609756098,80.0
1862,95674.0,8.996008911556714e-82,0.1,0.23333333333333334,0.6666666666666666,49.0
1863,95675.0,1.261122744610754e-81,1.261122744610754e-81,1.261122744610754e-81,1.0,66.0
1864,95676.0,3.3175201886502935e-82,0.15795943454210204,3.3175201886502935e-82,0.842040565457898,53.0
1865,95677.0,0.06188118811881188,0.24752475247524752,0.03712871287128713,0.6534653465346535,8.0
1866,95678.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.7272727272727273,34.0
1867,95679.0,0.01818181818181818,0.36363636363636365,0.07272727272727272,0.5454545454545454,14.0
1868,95680.0,1.384001371008725e-81,0.10256410256410256,0.10256410256410256,0.7948717948717949,45.0
1869,95681.0,3.939857917470093e-82,0.0364963503649635,0.051094890510948905,0.9124087591240876,80.0
1870,95682.0,5.681689838877924e-82,0.3157894736842105,5.681689838877924e-82,0.6842105263157894,3.0
1871,95683.0,0.08110687022900763,0.20419847328244276,0.10209923664122138,0.6125954198473282,5.397605346934028e-79
1872,95684.0,0.035398230088495575,0.4424778761061947,4.7766418999416175e-82,0.5221238938053097,30.0
1873,95685.0,1.542172956266865e-81,0.05714285714285714,1.542172956266865e-81,0.9428571428571428,30.0
1874,95686.0,1.2851441302223877e-81,0.047619047619047616,1.2851441302223877e-81,0.9523809523809523,18.0
1875,95687.0,3.5984035646226855e-81,3.5984035646226855e-81,3.5984035646226855e-81,1.0,80.0
1876,95688.0,5.681689838877924e-82,0.15789473684210525,5.681689838877924e-82,0.8421052631578947,8.0
1877,95689.0,0.10714285714285714,1.9277161953335813e-81,1.9277161953335813e-81,0.8928571428571429,60.0
1878,95690.0,1.6867516709168838e-81,1.6867516709168838e-81,1.6867516709168838e-81,1.0,54.0
1879,95691.0,6.815158266330844e-82,0.1893939393939394,6.815158266330844e-82,0.8106060606060606,5.397605346934028e-79
1880,95692.0,0.11627906976744186,0.3488372093023256,6.27628528713259e-82,0.5348837209302325,69.0
1881,95693.0,0.14925373134328357,0.24875621890547264,0.1044776119402985,0.4975124378109453,2.0
1882,95694.0,3.2033266153911144e-82,0.11869436201780416,0.11869436201780416,0.7626112759643917,50.0
1883,95695.0,9.99841025276981e-06,0.49992001271797787,0.49992001271797787,0.00014997615379154717,5.397605346934028e-79
1884,95696.0,0.09803921568627451,0.29411764705882354,0.09803921568627451,0.5098039215686274,26.0
1885,95697.0,0.0499001996007984,0.28476380572188953,0.0665335994677312,0.5988023952095809,5.397605346934028e-79
1886,95698.0,8.996008911556714e-82,8.996008911556714e-82,0.16666666666666666,0.8333333333333334,55.0
1887,95699.0,0.1,0.2,0.1,0.6,22.0
1888,95700.0,3.87759004808479e-82,0.14367816091954022,0.035919540229885055,0.8204022988505747,59.0
1889,95701.0,6.350123937569444e-82,0.23529411764705882,0.058823529411764705,0.7058823529411764,8.0
1890,95702.0,0.4999215122440899,0.00010698331060354584,2.698381725917771e-85,0.4999715044453065,16.0
1891,95703.0,,,,,24.0
1892,95704.0,8.304008226052351e-82,0.07692307692307693,8.304008226052351e-82,0.9230769230769231,50.0
1893,95705.0,,,,,18.0
1894,95706.0,7.393979927306888e-82,0.0410958904109589,7.393979927306888e-82,0.958904109589041,6.0
1895,95707.0,5.997339274371142e-82,5.997339274371142e-82,5.997339274371142e-82,1.0,5.0
1896,95708.0,0.024193548387096774,0.10483870967741936,0.08064516129032258,0.7903225806451613,52.0
1897,95709.0,6.109343912771962e-83,0.045274476513865305,0.003961516694963215,0.9507640067911715,11.0
1898,95710.0,0.0889443059019119,2.2433937435303524e-82,0.020781379883624274,0.8902743142144638,61.0
1899,95711.0,3.5984035646226855e-81,0.3333333333333333,3.5984035646226855e-81,0.6666666666666666,54.0
1900,95712.0,8.433758354584419e-82,0.09375,0.046875,0.859375,12.0
1901,95713.0,7.074187872783785e-82,0.32765399737876805,7.074187872783785e-82,0.672346002621232,64.0
1902,95714.0,0.07042253521126761,0.14084507042253522,0.08450704225352113,0.704225352112676,63.0
1903,95715.0,7.274400737107855e-82,0.0673854447439353,0.0673854447439353,0.8652291105121294,12.0
1904,95716.0,,,,,38.0
1905,95717.0,0.06319702602230483,0.11152416356877323,0.02973977695167286,0.7955390334572491,76.0
1906,95718.0,0.08284600389863547,0.08284600389863547,5.2608239248869665e-82,0.834307992202729,63.0
1907,95719.0,1.7992017823113427e-81,0.16666666666666666,1.7992017823113427e-81,0.8333333333333333,22.0
1908,95720.0,1.542172956266865e-81,0.14285714285714285,1.542172956266865e-81,0.8571428571428571,59.0
1909,95721.0,0.4999215122440899,0.00010698331060354584,2.698381725917771e-85,0.4999715044453065,14.0
1910,95722.0,4.200471087108193e-82,4.200471087108193e-82,4.200471087108193e-82,1.0,38.0
1911,95723.0,0.12209302325581395,0.24709302325581395,0.13662790697674418,0.4941860465116279,80.0
1912,95724.0,0.061957868649318466,0.18587360594795538,0.061957868649318466,0.6902106567534076,4.0
1913,95725.0,0.09078014184397164,0.2127659574468085,0.028368794326241134,0.6680851063829787,70.0
1914,95726.0,1.551036019233916e-81,0.14367816091954022,0.05747126436781609,0.7988505747126436,32.0
1915,95727.0,0.06153846153846154,0.09230769230769231,1.6608016452104701e-81,0.8461538461538463,52.0
1916,95728.0,8.996008911556714e-82,0.16666666666666666,8.996008911556714e-82,0.8333333333333333,1.0
1917,95729.0,0.145985401459854,0.145985401459854,0.12408759124087591,0.583941605839416,71.0
1918,95730.0,1.1810952619111658e-81,1.1810952619111658e-81,1.1810952619111658e-81,1.0,5.397605346934028e-79
1919,95731.0,,,,,47.0
1920,95732.0,6.747006683667535e-82,6.747006683667535e-82,6.747006683667535e-82,1.0,14.0
1921,95733.0,4.2135873122045495e-82,0.1405152224824356,0.1405152224824356,0.7189695550351288,22.0
1922,95734.0,0.09090909090909091,0.15151515151515152,1.6356379839194024e-81,0.7575757575757576,71.0
1923,95735.0,0.07868383404864092,0.08583690987124463,0.0715307582260372,0.7639484978540773,8.0
1924,95736.0,0.29411764705882354,1.5875309843923611e-81,1.5875309843923611e-81,0.7058823529411765,58.0
1925,95737.0,1.0542197943230523e-81,0.08203125,1.0542197943230523e-81,0.91796875,5.397605346934028e-79
1926,95738.0,6.350123937569444e-82,0.23529411764705882,0.058823529411764705,0.7058823529411765,49.0
1927,95739.0,0.20689655172413793,3.722486446161398e-82,0.034482758620689655,0.7586206896551725,6.0
1928,95740.0,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.5333333333333333,5.0
1929,95741.0,9.995565457285237e-82,0.1111111111111111,9.995565457285237e-82,0.8888888888888888,19.0
1930,95742.0,0.09009009009009009,0.18018018018018017,0.05405405405405406,0.6756756756756757,9.0
1931,95743.0,2.698802673467014e-81,2.698802673467014e-81,2.698802673467014e-81,1.0,58.0
1932,95744.0,0.13109596224436287,0.44939695857367595,2.830417067086538e-82,0.4195070791819612,57.0
1933,95745.0,1.6356379839194024e-81,0.15151515151515152,0.15151515151515152,0.696969696969697,60.0
1934,95746.0,0.22727272727272727,0.09090909090909091,1.2267284879395517e-81,0.6818181818181818,7.0
1935,95747.0,1.5555058636697486e-81,0.1440922190201729,1.5555058636697486e-81,0.8559077809798271,10.0
1936,95748.0,3.405429240967841e-82,0.0946372239747634,0.031545741324921134,0.8738170347003154,43.0
1937,95749.0,0.0511770726714432,0.04094165813715456,5.524672821836262e-82,0.9078812691914022,10.0
1938,95750.0,0.05,0.05,5.397605346934028e-82,0.9,5.0
1939,95751.0,0.3333222225814699,3.3332255590402574e-05,1.7991436100012858e-85,0.6666444451629397,4.0
1940,95752.0,0.026260504201680673,0.13445378151260504,0.08928571428571429,0.75,80.0
1941,95753.0,4.906913951758207e-82,0.36363636363636365,4.906913951758207e-82,0.6363636363636364,5.397605346934028e-79
1942,95754.0,8.996008911556714e-82,0.16666666666666666,8.996008911556714e-82,0.8333333333333334,33.0
1943,95755.0,1.5488107164803523e-82,0.20086083213773315,0.14347202295552366,0.6556671449067432,14.0
1944,95756.0,,,,,26.0
1945,95757.0,0.15058823529411763,0.047058823529411764,6.350123937569444e-82,0.8023529411764705,13.0
1946,95758.0,5.879744386638375e-82,0.04357298474945534,0.032679738562091505,0.9237472766884531,15.0
1947,95759.0,3.15649435493218e-81,0.17543859649122806,3.15649435493218e-81,0.8245614035087718,63.0
1948,95760.0,5.681689838877924e-82,0.15789473684210525,5.681689838877924e-82,0.8421052631578947,14.0
1949,95761.0,8.044121232390504e-82,0.2548435171385991,8.044121232390504e-82,0.7451564828614009,51.0
1950,95762.0,1.551036019233916e-81,0.14367816091954022,0.05747126436781609,0.7988505747126436,32.0
1951,95763.0,0.16666666666666666,4.4980044557783565e-81,4.4980044557783565e-81,0.8333333333333334,75.0
1952,95764.0,1.7984841871206816e-85,0.33320005317878165,0.33320005317878165,0.33359989364243664,6.0
1953,95765.0,4.158401654032379e-82,0.32973805855161786,0.09861325115562404,0.5716486902927581,51.0
1954,95766.0,7.996452365828189e-82,0.1111111111111111,7.996452365828189e-82,0.8888888888888888,19.0
1955,95767.0,6.747006683667535e-82,6.747006683667535e-82,6.747006683667535e-82,1.0,60.0
1956,95768.0,4.1974060030900906e-05,0.999381382305735,8.494750244348993e-05,0.0004916961317905534,23.0
1957,95769.0,0.1095890410958904,0.2191780821917808,0.0547945205479452,0.6164383561643836,61.0
1958,95770.0,1.9277161953335813e-81,0.25,0.07142857142857142,0.6785714285714286,50.0
1959,95771.0,0.10256410256410256,5.5360054840349e-82,0.12307692307692308,0.7743589743589743,63.0
1960,95772.0,0.054945054945054944,0.06593406593406594,5.93143444718025e-82,0.8791208791208791,64.0
1961,95773.0,4.5587882997753616e-82,0.18074324324324326,0.16891891891891891,0.6503378378378378,66.0
1962,95774.0,4.203742482035847e-82,0.3333333333333333,4.203742482035847e-82,0.6666666666666666,9.0
1963,95775.0,9.690494339199332e-82,9.690494339199332e-82,9.690494339199332e-82,1.0,37.0
1964,95776.0,6.350123937569444e-82,0.17647058823529413,0.11764705882352941,0.7058823529411765,13.0
1965,95777.0,7.996452365828189e-82,0.1111111111111111,7.996452365828189e-82,0.8888888888888888,78.0
1966,95778.0,0.00021358628336911402,9.980667447154862e-06,0.9980657466487414,0.0017106864004423432,35.0
1967,95780.0,0.05660377358490566,0.37735849056603776,1.0184161031950996e-81,0.5660377358490566,78.0
1968,95781.0,8.705815075700045e-82,0.03225806451612903,8.705815075700045e-82,0.967741935483871,3.0
1969,95782.0,4.8627075197603856e-82,0.07207207207207207,4.8627075197603856e-82,0.927927927927928,18.0
1970,95783.0,1.8612432230806992e-81,0.1724137931034483,0.06896551724137931,0.7586206896551725,16.0
1971,95784.0,7.009877073940296e-82,0.16623376623376623,7.009877073940296e-82,0.8337662337662337,4.0
1972,95785.0,8.636168555094445e-82,8.636168555094445e-82,0.04,0.96,51.0
1973,95786.0,0.031113876789047916,0.37336652146857496,3.3588085544082314e-82,0.5955196017423772,5.0
1974,95787.0,0.25,0.25,1.349402686136193e-85,0.5,27.0
1975,95788.0,0.16436251920122888,0.32872503840245776,0.04608294930875576,0.4608294930875576,28.0
1976,95789.0,0.08900523560209424,0.418848167539267,5.651942771658669e-82,0.4921465968586387,48.0
1977,95791.0,0.152135231316726,0.2669039145907473,0.08896797153024912,0.4919928825622776,33.0
1978,95792.0,0.2,0.15,2.698802673467014e-81,0.65,23.0
1979,95793.0,1.1060666694536943e-81,0.12295081967213115,1.1060666694536943e-81,0.8770491803278688,26.0
1980,95794.0,1.542172956266865e-81,0.14285714285714285,1.542172956266865e-81,0.8571428571428571,63.0
1981,95796.0,0.3332333632243959,9.99701089374277e-05,0.3332333632243959,0.33343330344227073,4.0
1982,95797.0,4.582007934578971e-82,0.1697792869269949,0.042444821731748725,0.7877758913412564,4.0
1983,95798.0,0.0273972602739726,0.0684931506849315,0.0821917808219178,0.821917808219178,76.0
1984,95799.0,4.1046428493794886e-82,4.1046428493794886e-82,0.022813688212927757,0.9771863117870723,25.0
1985,95800.0,1.0795210693868056e-81,1.0795210693868056e-81,0.4,0.6,3.0
1986,95801.0,2.296853339120863e-81,0.14893617021276595,2.296853339120863e-81,0.851063829787234,10.0
1987,95802.0,1.0795210693868056e-81,0.6,1.0795210693868056e-81,0.4,68.0
1988,95803.0,8.304008226052351e-82,0.3076923076923077,8.304008226052351e-82,0.6923076923076923,38.0
1989,95804.0,3.1236142054016363e-82,3.1236142054016363e-82,0.05787037037037037,0.9421296296296297,5.397605346934028e-79
1990,95805.0,0.07567567567567568,9.725415039520771e-82,9.725415039520771e-82,0.9243243243243243,6.0
1991,95806.0,0.07401924500370097,0.07401924500370097,0.037009622501850484,0.8149518874907477,11.0
1992,95807.0,0.042105263157894736,0.42105263157894735,0.06315789473684211,0.47368421052631576,34.0
1993,95808.0,0.16,0.2,0.24,0.4,19.0
1994,95809.0,5.383924794032392e-85,0.9974644428507163,9.974654403161566e-05,0.0024358106052520547,59.0
1995,95810.0,1.0521647849773933e-81,0.16569200779727095,1.0521647849773933e-81,0.834307992202729,2.0
1996,95811.0,2.1368192188970814e-82,0.16943784639746634,0.06769596199524941,0.7628661916072843,24.0
1997,95812.0,4.4980044557783565e-81,0.16666666666666666,4.4980044557783565e-81,0.8333333333333334,63.0
1998,95813.0,1.3664823663124121e-81,0.05063291139240506,0.05063291139240506,0.8987341772151899,80.0
1999,95814.0,9.813827903516414e-82,0.36363636363636365,0.18181818181818182,0.45454545454545453,45.0
2000,95815.0,0.09090909090909091,0.13636363636363635,0.045454545454545456,0.7272727272727272,3.0
2001,95816.0,0.03980099502487562,0.12437810945273632,0.03980099502487562,0.7960199004975124,14.0
2002,95817.0,4.089094959798506e-82,0.3242424242424242,0.1893939393939394,0.48636363636363633,12.0
2003,95818.0,2.5364686780705017e-82,0.18796992481203006,0.06015037593984962,0.7518796992481203,12.0
2004,95819.0,4.498004455778357e-82,0.4166666666666667,4.498004455778357e-82,0.5833333333333334,80.0
2005,95820.0,4.505513645187002e-82,0.5358931552587646,4.505513645187002e-82,0.4641068447412354,37.0
2006,95821.0,0.06430868167202572,0.13183279742765272,8.677822101180109e-82,0.8038585209003215,16.0
2007,95822.0,5.997339274371142e-82,0.2222222222222222,5.997339274371142e-82,0.7777777777777778,66.0
2008,95823.0,6.410457656691245e-82,0.1187648456057007,0.1187648456057007,0.7624703087885986,9.0
2009,95824.0,3.560425690589728e-82,0.01978891820580475,0.01978891820580475,0.9604221635883905,66.0
2010,95825.0,7.19680712924537e-82,0.26666666666666666,0.06666666666666667,0.6666666666666666,45.0
2011,95826.0,8.473477781686073e-82,0.40345368916797486,0.09419152276295134,0.5023547880690737,11.0
2012,95827.0,3.9255311614065655e-82,0.21818181818181817,3.9255311614065655e-82,0.7818181818181817,14.0
2013,95828.0,0.09230769230769231,1.6608016452104701e-81,0.1076923076923077,0.8,80.0
2014,95829.0,0.034482758620689655,0.25862068965517243,0.1724137931034483,0.5344827586206897,70.0
2015,95830.0,0.10256410256410256,0.20512820512820512,0.05128205128205128,0.641025641025641,5.0
2016,95831.0,7.710864781334326e-82,7.710864781334326e-82,7.710864781334326e-82,1.0,63.0
2017,95833.0,0.051787916152897656,0.6596794081381011,6.65549364603456e-82,0.2885326757090012,61.0
2018,95834.0,1.1994678548742284e-81,0.044444444444444446,1.1994678548742284e-81,0.9555555555555555,17.0
2019,95835.0,0.30434782608695654,0.391304347826087,2.1121085522131719e-85,0.30434782608695654,48.0
2020,95836.0,3.1750619687847222e-81,0.14705882352941177,0.11764705882352941,0.7352941176470589,55.0
2021,95837.0,6.705099809855936e-82,0.2124223602484472,0.024844720496894408,0.7627329192546584,2.0
2022,95838.0,0.05660377358490566,0.37735849056603776,1.0184161031950996e-81,0.5660377358490566,80.0
2023,95839.0,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.36363636363636365,44.0
2024,95840.0,1.0688327419671342e-81,0.19801980198019803,0.1485148514851485,0.6534653465346534,10.0
2025,95841.0,0.09645817633760362,0.25772418990203466,4.067524752776208e-82,0.6458176337603617,27.0
2026,95842.0,0.02356902356902357,0.1122334455667789,6.05791845896075e-82,0.8641975308641975,5.0
2027,95843.0,3.103855863676842e-82,0.01437607820586544,3.103855863676842e-82,0.9856239217941346,73.0
2028,95844.0,0.09090909090909091,0.18181818181818182,9.813827903516414e-82,0.7272727272727273,70.0
2029,95846.0,0.1,1.7992017823113427e-81,0.06666666666666667,0.8333333333333334,80.0
2030,95847.0,0.10471204188481675,0.07853403141361257,5.651942771658669e-82,0.8167539267015707,5.397605346934028e-79
2031,95848.0,0.06666666666666667,0.13333333333333333,7.19680712924537e-82,0.8,52.0
2032,95849.0,4.243400429979582e-82,0.2358490566037736,0.08647798742138364,0.6776729559748428,40.0
2033,95850.0,0.125,0.25,1.349401336733507e-81,0.625,27.0
2034,95851.0,8.473477781686073e-82,0.47095761381475665,0.026687598116169546,0.5023547880690737,28.0
2035,95852.0,6.30561372305377e-82,0.25,0.25,0.5,1.0
2036,95853.0,,,,,24.0
2037,95854.0,1.1994678548742284e-81,0.3333333333333333,1.1994678548742284e-81,0.6666666666666666,28.0
2038,95855.0,0.040783034257748776,0.24469820554649266,0.01631321370309951,0.6982055464926591,40.0
2039,95856.0,1.2267284879395517e-81,1.2267284879395517e-81,0.22727272727272727,0.7727272727272727,5.0
2040,95857.0,3.409731741588141e-82,0.2160454832596336,0.05369551484523057,0.7302590018951358,14.0
2041,95858.0,1.6608016452104701e-81,1.6608016452104701e-81,0.07692307692307693,0.9230769230769231,32.0
2042,95859.0,0.12004801920768307,0.15966386554621848,3.239859151821145e-82,0.7202881152460985,13.0
2043,95860.0,2.698802673467014e-81,2.698802673467014e-81,2.698802673467014e-81,1.0,51.0
2044,95861.0,1.1994678548742284e-81,0.044444444444444446,1.1994678548742284e-81,0.9555555555555555,10.0
2045,95862.0,2.176453768925011e-81,2.176453768925011e-81,2.176453768925011e-81,1.0,80.0
2046,95863.0,0.10911424903722722,0.038510911424903725,6.928890047412102e-82,0.852374839537869,80.0
2047,95864.0,4.73474153239827e-81,0.06140350877192982,0.06140350877192982,0.8771929824561403,73.0
2048,95865.0,1.0795210693868056e-81,0.2,1.0795210693868056e-81,0.8,47.0
2049,95866.0,0.21897810218978103,0.10948905109489052,0.014598540145985401,0.656934306569343,80.0
2050,95867.0,0.08333333333333333,0.16666666666666666,8.996008911556714e-82,0.75,34.0
2051,95868.0,8.304008226052351e-82,0.38461538461538464,8.304008226052351e-82,0.6153846153846154,80.0
2052,95869.0,8.304008226052351e-82,0.7692307692307693,8.304008226052351e-82,0.23076923076923078,66.0
2053,95870.0,5.997339274371142e-82,0.3333333333333333,5.997339274371142e-82,0.6666666666666666,20.0
2054,95871.0,0.04132231404958678,4.4608308652347337e-82,4.4608308652347337e-82,0.9586776859504131,5.0
2055,95872.0,7.343680744127929e-82,7.343680744127929e-82,0.047619047619047616,0.9523809523809523,5.397605346934028e-79
2056,95873.0,9.436372984150398e-82,0.02097902097902098,9.436372984150398e-82,0.9790209790209791,76.0
2057,95874.0,0.2222222222222222,0.2222222222222222,5.997339274371142e-82,0.5555555555555556,18.0
2058,95875.0,1.349401336733507e-81,0.25,1.349401336733507e-81,0.75,67.0
2059,95876.0,0.1,0.2,5.397605346934028e-82,0.7,6.0
2060,95877.0,0.08931552587646077,0.2679465776293823,4.505513645187002e-82,0.6427378964941569,62.0
2061,95878.0,5.395722239872313e-85,0.9996501221073846,5.395722239872313e-85,0.00034987789261547715,1.0
2062,95879.0,0.15789473684210525,0.05263157894736842,2.840844919438962e-82,0.7894736842105263,13.0
2063,95880.0,0.08064516129032258,0.5161290322580645,0.04032258064516129,0.3629032258064516,69.0
2064,95881.0,0.1,0.2,0.1,0.6000000000000001,64.0
2065,95882.0,4.997756007552609e-05,0.9995502019593203,9.995512015105218e-05,0.00029986536045315654,26.0
2066,95883.0,1.3664823663124121e-81,0.25316455696202533,1.3664823663124121e-81,0.7468354430379748,31.0
2067,95884.0,0.05722070844686648,0.2615803814713896,7.353685758765705e-82,0.6811989100817438,5.0
2068,95885.0,1.7697066711259108e-81,1.7697066711259108e-81,0.2786885245901639,0.721311475409836,5.397605346934028e-79
2069,95886.0,0.2,0.2,0.2,0.4,57.0
2070,95887.0,5.59917567109339e-82,0.4149377593360996,5.59917567109339e-82,0.5850622406639003,8.0
2071,95888.0,8.996008911556714e-82,0.25,0.08333333333333333,0.6666666666666666,9.0
2072,95889.0,5.866962333623943e-82,0.13043478260869565,5.866962333623943e-82,0.8695652173913043,17.0
2073,95891.0,5.087281194094277e-82,0.13195098963242224,5.087281194094277e-82,0.8680490103675778,56.0
2074,95892.0,5.328336966371202e-82,0.19743336623889438,5.328336966371202e-82,0.8025666337611057,17.0
2075,95893.0,0.10638297872340426,1.1484266695604315e-81,0.14893617021276595,0.7446808510638299,5.397605346934028e-79
2076,95894.0,0.14423076923076922,0.04807692307692308,0.038461538461538464,0.7692307692307692,5.397605346934028e-79
2077,95895.0,1.1994678548742284e-81,0.2222222222222222,0.1111111111111111,0.6666666666666666,12.0
2078,95896.0,5.622505569722946e-82,0.5208333333333334,0.10416666666666667,0.375,32.0
2079,95897.0,1.454880147421571e-81,0.04043126684636118,0.016172506738544475,0.9433962264150944,5.0
2080,95898.0,0.04,0.4,0.08,0.48,14.0
2081,95899.0,7.710864781334326e-82,7.710864781334326e-82,7.710864781334326e-82,1.0,62.0
2082,95900.0,4.73474153239827e-81,0.5614035087719298,4.73474153239827e-81,0.43859649122807015,31.0
2083,95901.0,7.710864781334326e-82,7.710864781334326e-82,7.710864781334326e-82,1.0,3.0
2084,95902.0,0.11395101171458999,0.042598509052183174,0.34185303514376997,0.5015974440894568,61.0
2085,95903.0,9.813827903516414e-82,0.2727272727272727,9.813827903516414e-82,0.7272727272727273,21.0
2086,95904.0,5.240393540712648e-82,0.14563106796116504,5.240393540712648e-82,0.8543689320388349,53.0
2087,95905.0,0.152135231316726,0.2669039145907473,0.08896797153024912,0.4919928825622776,5.0
2088,95906.0,0.14134742404227213,0.06605019815059446,7.130258054074013e-82,0.7926023778071335,16.0
2089,95907.0,0.057034220532319393,0.48859315589353614,0.07224334600760456,0.3821292775665399,19.0
2090,95908.0,1.3164891090082995e-81,0.14634146341463414,1.3164891090082995e-81,0.8536585365853658,69.0
2091,95909.0,3.8554323906671627e-81,0.21428571428571427,3.8554323906671627e-81,0.7857142857142857,5.0
2092,95910.0,5.393727257036219e-85,0.9992805173080556,1.998563033179144e-05,0.0006994970616127005,50.0
2093,95911.0,1.2267284879395517e-81,0.09090909090909091,1.2267284879395517e-81,0.9090909090909091,38.0
2094,95912.0,0.13578680203045684,0.30456852791878175,3.424876489171337e-82,0.5596446700507614,50.0
2095,95913.0,3.6693442195336693e-82,0.7477906186267845,3.6693442195336693e-82,0.25220938137321547,80.0
2096,95914.0,1.6867516709168838e-81,0.21875,1.6867516709168838e-81,0.78125,47.0
2097,95915.0,0.14285714285714285,0.14285714285714285,1.542172956266865e-81,0.7142857142857142,57.0
2098,95917.0,5.395776178809411e-85,0.9996601152209401,3.99864445952822e-05,0.0002998983344646165,74.0
2099,95919.0,0.29971988795518206,7.559671354249339e-82,7.559671354249339e-82,0.7002801120448179,47.0
2100,95920.0,0.08333333333333333,0.3333333333333333,4.203742482035847e-82,0.5833333333333334,8.0
2101,95921.0,6.010696377432102e-82,0.4766146993318486,0.022271714922048998,0.5011135857461024,4.0
2102,95922.0,0.13195876288659794,0.20618556701030927,5.564541594777348e-82,0.6618556701030928,25.0
2103,95923.0,2.7329647326248244e-82,0.030379746835443037,0.015189873417721518,0.9544303797468354,8.0
2104,95924.0,8.056127383483624e-82,0.0626865671641791,8.056127383483624e-82,0.9373134328358209,65.0
2105,95925.0,7.294061279640579e-82,0.2891891891891892,0.03513513513513514,0.6756756756756757,2.0
2106,95926.0,0.04,0.4,8.636168555094445e-82,0.56,12.0
2107,95927.0,9.46948306479654e-82,0.08771929824561403,0.12280701754385964,0.7894736842105263,18.0
2108,95928.0,5.997339274371142e-82,0.2222222222222222,5.997339274371142e-82,0.7777777777777778,56.0
2109,95929.0,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.631578947368421,10.0
2110,95930.0,1.542172956266865e-81,0.2857142857142857,1.542172956266865e-81,0.7142857142857142,5.0
2111,95931.0,6.747006683667535e-82,0.125,6.747006683667535e-82,0.875,69.0
2112,95932.0,0.10638297872340426,0.2127659574468085,0.0425531914893617,0.6382978723404256,1.0
2113,95933.0,7.937654921961806e-82,0.22058823529411764,0.04411764705882353,0.7352941176470588,16.0
2114,95934.0,5.397605346934028e-82,0.4,0.1,0.5,12.0
2115,95935.0,0.09090909090909091,0.13636363636363635,2.4534569758791035e-81,0.7727272727272727,19.0
2116,95936.0,3.3735033418337676e-81,0.375,3.3735033418337676e-81,0.625,63.0
2117,95937.0,4.243400429979582e-82,0.2358490566037736,0.08647798742138364,0.6776729559748428,9.0
2118,95938.0,1.4993348185927856e-81,0.1111111111111111,0.05555555555555555,0.8333333333333334,1.0
2119,95939.0,6.471948857235045e-82,0.41007194244604317,6.471948857235045e-82,0.5899280575539568,76.0
2120,95941.0,4.388297030027665e-82,0.08130081300813008,0.024390243902439025,0.8943089430894309,3.0
2121,95942.0,7.083471583902924e-82,0.15748031496062992,7.083471583902924e-82,0.84251968503937,6.0
2122,95943.0,5.419282476841393e-82,0.0853413654618474,0.11144578313253012,0.8032128514056225,9.0
2123,95944.0,0.08471892319873317,0.16943784639746634,4.273638437794163e-82,0.7458432304038005,54.0
2124,95945.0,0.03773584905660377,0.15849056603773584,2.0368322063901992e-81,0.8037735849056603,70.0
2125,95947.0,0.15,0.3,5.397605346934028e-82,0.55,3.0
2126,95948.0,0.06944444444444445,0.06944444444444445,0.027777777777777776,0.8333333333333334,18.0
2127,95949.0,4.243400429979582e-82,0.2358490566037736,0.08647798742138364,0.6776729559748428,7.0
2128,95950.0,0.04155124653739612,0.06925207756232687,7.475907682734111e-82,0.889196675900277,45.0
2129,95951.0,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.6666666666666666,24.0
2130,95952.0,0.09090909090909091,0.36363636363636365,9.813827903516414e-82,0.5454545454545454,68.0
2131,95953.0,0.049586776859504134,0.11570247933884298,8.921661730469467e-82,0.834710743801653,18.0
2132,95955.0,0.07407407407407407,1.9991130914570474e-81,1.9991130914570474e-81,0.9259259259259259,22.0
2133,95956.0,3.968827460980903e-82,0.07352941176470588,0.04411764705882353,0.8823529411764706,17.0
2134,95957.0,3.196068835332541e-05,0.998770512269908,0.00017078992838808266,0.0010267371133505787,2.0
2135,95958.0,7.710864781334326e-82,0.14285714285714285,7.710864781334326e-82,0.8571428571428571,12.0
2136,95959.0,0.18365472910927455,0.19651056014692378,4.956478739149704e-82,0.6198347107438017,17.0
