,SEQN,Spending_on_nonfood,Spending_on_eating_out,Spending_on_carryout_deliverred,Spending_on_food
5916,99619.0,4.819290488333953e-81,0.375,4.819290488333953e-81,0.625
5917,99620.0,0.09615384615384616,0.1346153846153846,1.0380010282565439e-81,0.7692307692307693
5918,99621.0,,,,
5919,99622.0,3.3735033418337675e-82,0.625,3.3735033418337675e-82,0.375
5920,99623.0,0.49997500122494,2.999853007202647e-05,1.9999020048017648e-05,0.49997500122494
5921,99624.0,0.0522466039707419,0.0522466039707419,5.640130979032423e-82,0.8955067920585162
5922,99625.0,1.1994678548742284e-81,0.1111111111111111,1.1994678548742284e-81,0.8888888888888888
5923,99626.0,1.349401336733507e-81,1.349401336733507e-81,1.349401336733507e-81,1.0
5924,99627.0,,,,
5925,99628.0,4.2135873122045495e-82,0.1405152224824356,0.1405152224824356,0.7189695550351288
5926,99629.0,1.9991130914570474e-81,0.14814814814814814,0.1111111111111111,0.7407407407407407
5927,99630.0,0.06872852233676977,0.1718213058419244,1.854847198259116e-81,0.7594501718213058
5928,99631.0,1.7755280746493512e-81,0.013157894736842105,1.7755280746493512e-81,0.9868421052631579
5929,99632.0,0.19723865877712032,0.21104536489151873,1.064616439237481e-81,0.591715976331361
5930,99633.0,2.698535518450687e-85,0.49995000494951,0.49995000494951,9.999010098000297e-05
5931,99634.0,5.866962333623943e-82,0.13043478260869565,5.866962333623943e-82,0.8695652173913043
5932,99635.0,7.710864781334326e-82,0.42857142857142855,0.21428571428571427,0.35714285714285715
5933,99636.0,0.14285714285714285,0.19047619047619047,5.1405765208895504e-82,0.6666666666666666
5934,99637.0,0.125,0.125,0.0625,0.6875
5935,99638.0,5.397605346934028e-82,5.397605346934028e-82,5.397605346934028e-82,1.0
5936,99639.0,9.041214986489159e-82,0.08375209380234507,0.07035175879396985,0.8458961474036851
5937,99640.0,8.433758354584419e-82,0.0625,8.433758354584419e-82,0.9375
5938,99641.0,4.974751471828597e-82,0.6912442396313364,0.01935483870967742,0.2894009216589862
5939,99642.0,,,,
5940,99643.0,0.1990632318501171,0.04918032786885246,1.2640761936613648e-81,0.7517564402810304
5941,99644.0,,,,
5942,99645.0,3.3735033418337676e-81,3.3735033418337676e-81,3.3735033418337676e-81,1.0
5943,99646.0,1.1292061395259472e-81,0.10460251046025104,1.1292061395259472e-81,0.895397489539749
